Index,X,Y,Z,E
615,12596,8765,1200,63963
616,11028,8638,1200,64044
617,9426,8638,1200,64125
618,6376,8397,1280,64183
619,7646,8491,1280,64313
620,9290,8596,1280,64449
621,11618,8139,1280,64590
622,12919,8605,1280,64721
623,13906,8232,1280,64844
624,12626,8491,1280,64975
625,11315,8356,1280,65106
626,8989,8507,1280,65247
627,7511,8080,1280,65378
628,6070,8711,1280,65514
629,7589,8733,1280,65608
630,6858,8067,1280,65767
631,10015,8194,1280,65928
632,13172,8067,1280,66090
633,12380,8733,1280,66249
634,9224,8606,1280,66410
635,7445,8765,1280,66502
636,5952,8659,1280,66582
637,6925,8035,1280,66663
638,8514,8070,1280,66744
639,10094,8162,1280,66825
640,11663,8035,1280,66906
641,13264,8035,1280,66987
642,13968,8765,1280,67067
643,12366,8765,1280,67148
644,10798,8638,1280,67229
645,9197,8638,1280,67310
646,6697,8719,1360,67379
647,7969,8167,1360,67509
648,9628,8319,1360,67642
649,11639,8230,1360,67777
650,12920,8648,1360,67907
651,13906,8115,1360,68030
652,12531,8719,1360,68164
653,10977,8328,1360,68299
654,8651,8408,1360,68439
655,7348,8337,1360,68570
656,6080,8552,1360,68700
657,7132,8733,1360,68805
658,7316,8067,1360,68963
659,10472,8194,1360,69125
660,13630,8067,1360,69286
661,11923,8733,1360,69445
662,8766,8606,1360,69606
663,7215,8765,1360,69686
664,5952,8430,1360,69767
665,7154,8035,1360,69848
666,8723,8161,1360,69929
667,10324,8162,1360,70010
668,11892,8035,1360,70091
669,13493,8035,1360,70172
670,13738,8765,1360,70252
671,12137,8765,1360,70333
672,10569,8638,1360,70414
673,8968,8638,1360,70495
674,6689,8542,1440,70565
675,7969,8180,1440,70696
676,9965,8366,1440,70834
677,11963,8554,1440,70973
678,13242,8324,1440,71104
679,13583,8439,1440,71227
680,12310,8447,1440,71357
681,10639,8586,1440,71490
682,8329,8085,1440,71636
683,7025,8661,1440,71766
684,6153,8173,1440,71889
685,6674,8733,1440,72001
686,7773,8067,1440,72161
687,10930,8194,1440,72322
688,14016,8114,1440,72481
689,11486,8690,1440,72641
690,8566,8698,1440,72790
691,6986,8765,1440,72871
692,5952,8201,1440,72952
693,7384,8035,1440,73033
694,8952,8162,1440,73113
695,10553,8162,1440,73195
696,12121,8035,1440,73276
697,13722,8035,1440,73357
698,13509,8765,1440,73437
699,11908,8765,1440,73518
700,10340,8638,1440,73599
701,8739,8638,1440,73680
702,7013,8219,1520,73761
703,8292,8504,1520,73892
704,10303,8550,1520,74027
705,11963,8699,1520,74159
706,13390,8080,1520,74294
707,13316,8722,1520,74420
708,11987,8123,1520,74553
709,10317,8263,1520,74687
710,8304,8285,1520,74822
711,7035,8602,1520,74952
712,7050,8250,1520,75069
713,6217,8733,1520,75197
714,8231,8067,1520,75357
715,11383,8162,1520,75518
716,14016,8572,1520,75678
717,11046,8606,1520,75838
718,8358,8765,1520,75976
719,6757,8765,1520,76056
720,6012,8035,1520,76137
721,7613,8035,1520,76218
722,9181,8162,1520,76299
723,10782,8162,1520,76379
724,12350,8035,1520,76460
725,13952,8035,1520,76541
726,13280,8765,1520,76622
727,11679,8765,1520,76703
728,10110,8638,1520,76784
729,8532,8548,1600,76854
730,7013,8129,1600,76947
731,8326,8717,1600,77079
732,10625,8226,1600,77223
733,12286,8376,1600,77356
734,13559,8339,1600,77486
735,13266,8499,1600,77609
736,11987,8224,1600,77740
737,9980,8421,1600,77879
738,7982,8609,1600,78018
739,6711,8278,1600,78148
740,8391,8529,1600,78243
741,5984,8532,1600,78393
742,8652,8176,1600,78553
743,11808,8067,1600,78714
744,13745,8733,1600,78873
745,10588,8606,1600,79034
746,8129,8765,1600,79160
747,6528,8765,1600,79241
748,6241,8035,1600,79322
749,7842,8035,1600,79402
750,9410,8162,1600,79484
751,11012,8162,1600,79565
752,12580,8035,1600,79645
753,14048,8165,1600,79726
754,13050,8765,1600,79807
755,11466,8716,1600,79888
756,9881,8638,1600,79969
757,7186,8294,1680,80027
758,7335,8452,1680,80144
759,8636,8405,1680,80274
760,10963,8459,1680,80415
761,12582,8077,1680,80550
762,13881,8662,1680,80682
763,12944,8175,1680,80806
764,11663,8548,1680,80937
765,9642,8494,1680,81072
766,7982,8644,1680,81204
767,6697,8082,1680,81335
768,8484,8713,1680,81430
769,5984,8076,1680,81590
770,9108,8194,1680,81750
771,12265,8067,1680,81911
772,13288,8733,1680,82069
773,10131,8606,1680,82231
774,7899,8765,1680,82345
775,6298,8765,1680,82426
776,6470,8035,1680,82506
777,8071,8035,1680,82588
778,9640,8162,1680,82668
779,11241,8162,1680,82749
780,12809,8035,1680,82831
781,14048,8394,1680,82911
782,12821,8765,1680,82992
783,11253,8638,1680,83073
784,9652,8638,1680,83154
785,6063,8084,1760,83200
786,7567,8722,1760,83336
787,8974,8280,1760,83467
788,11300,8457,1760,83608
789,12602,8287,1760,83738
790,13872,8600,1760,83868
791,12944,8172,1760,83993
792,11632,8674,1760,84123
793,9309,8207,1760,84265
794,7659,8320,1760,84401
795,6387,8393,1760,84531
796,8039,8733,1760,84625
797,6408,8067,1760,84785
798,9565,8194,1760,84946
799,12722,8067,1760,85107
800,12830,8733,1760,85266
801,9674,8606,1760,85427
802,7670,8765,1760,85530
803,6069,8765,1760,85611
804,6700,8035,1760,85692
805,8301,8035,1760,85773
806,9869,8162,1760,85854
807,11455,8089,1760,85934
808,13038,8035,1760,86015
809,14048,8624,1760,86096
810,12592,8765,1760,86177
811,11024,8638,1760,86258
812,9423,8638,1760,86339
813,6380,8402,1840,86397
814,7652,8485,1840,86527
815,9294,8596,1840,86662
816,11623,8133,1840,86804
817,12925,8611,1840,86935
818,13900,8227,1840,87058
819,12621,8496,1840,87188
820,11310,8351,1840,87320
821,8983,8513,1840,87461
822,7526,8080,1840,87591
823,6065,8716,1840,87727
824,7582,8733,1840,87822
825,6866,8067,1840,87981
826,10022,8194,1840,88142
827,13180,8067,1840,88303
828,12373,8733,1840,88462
829,9216,8606,1840,88623
830,7441,8765,1840,88715
831,5952,8656,1840,88796
832,6929,8035,1840,88876
833,8517,8072,1840,88958
834,10098,8162,1840,89039
835,11666,8035,1840,89119
836,13267,8035,1840,89200
837,13964,8765,1840,89280
838,12363,8765,1840,89362
839,10795,8638,1840,89442
840,9193,8638,1840,89523
841,6700,8721,1920,89592
842,7975,8162,1920,89722
843,9633,8313,1920,89856
844,11644,8235,1920,89990
845,12925,8642,1920,90121
846,13900,8120,1920,90244
847,12542,8719,1920,90378
848,10972,8334,1920,90512
849,8646,8403,1920,90653
850,7343,8342,1920,90784
851,6074,8547,1920,90913
852,7124,8733,1920,91019
853,7323,8067,1920,91178
854,10480,8194,1920,91339
855,13637,8067,1920,91500
856,11915,8733,1920,91658
857,8759,8606,1920,91819
858,7212,8765,1920,91900
859,5952,8426,1920,91980
860,7158,8035,1920,92061
861,8726,8162,1920,92142
862,10327,8162,1920,92223
863,11896,8035,1920,92305
864,13497,8035,1920,92385
865,13735,8765,1920,92466
866,12134,8765,1920,92547
867,10565,8638,1920,92628
868,8964,8638,1920,92708
869,6694,8537,2000,92779
870,7975,8185,2000,92909
871,9970,8371,2000,93048
872,11968,8559,2000,93187
873,13247,8319,2000,93317
874,13578,8444,2000,93441
875,12305,8442,2000,93571
876,10635,8582,2000,93705
877,8325,8081,2000,93849
878,7020,8666,2000,93979
879,6159,8168,2000,94103
880,6667,8733,2000,94215
881,7781,8067,2000,94374
882,10937,8194,2000,94535
883,14016,8122,2000,94695
884,11479,8686,2000,94855
885,8563,8700,2000,95004
886,6983,8765,2000,95085
887,5952,8197,2000,95166
888,7387,8035,2000,95246
889,8955,8162,2000,95328
890,10557,8162,2000,95408
891,12125,8035,2000,95489
892,13726,8035,2000,95570
893,13505,8765,2000,95650
894,11904,8765,2000,95731
895,10336,8638,2000,95813
896,8735,8638,2000,95894
897,7018,8213,2080,95975
898,8297,8509,2080,96106
899,10308,8545,2080,96240
900,11968,8694,2080,96373
901,13375,8080,2080,96508
902,13323,8722,2080,96633
903,11982,8118,2080,96767
904,10312,8258,2080,96901
905,8299,8290,2080,97035
906,7030,8597,2080,97166
907,7071,8255,2080,97282
908,6210,8733,2080,97412
909,8238,8067,2080,97570
910,11389,8160,2080,97731
911,14016,8579,2080,97891
912,11039,8606,2080,98051
913,8354,8765,2080,98189
914,6753,8765,2080,98270
915,6015,8035,2080,98350
916,7616,8035,2080,98431
917,9185,8162,2080,98512
918,10786,8162,2080,98593
919,12354,8035,2080,98674
920,13955,8035,2080,98754
921,13276,8765,2080,98835
922,11675,8765,2080,98917
923,10107,8638,2080,98997
924,8511,8544,2160,99067
925,7018,8134,2160,99162
926,8326,8717,2160,99292
927,10630,8221,2160,99436
928,12291,8370,2160,99570
929,13564,8344,2160,99700
930,13261,8494,2160,99823
931,11982,8229,2160,99954
932,9975,8426,2160,100093
933,7977,8614,2160,100232
934,6706,8273,2160,100362
935,8411,8534,2160,100456
936,5984,8525,2160,100607
937,8659,8178,2160,100767
938,11815,8067,2160,100928
939,13738,8733,2160,101086
940,10581,8606,2160,101247
941,8125,8765,2160,101374
942,6524,8765,2160,101454
943,6245,8035,2160,101535
944,7846,8035,2160,101616
945,9414,8162,2160,101697
946,11015,8162,2160,101778
947,12583,8035,2160,101859
948,14048,8169,2160,101940
949,13047,8765,2160,102021
950,11463,8714,2160,102101
951,9878,8638,2160,102182
952,7165,8290,2240,102240
953,7341,8457,2240,102358
954,8641,8400,2240,102488
955,10968,8464,2240,102629
956,12578,8077,2240,102763
957,13887,8667,2240,102896
958,12939,8170,2240,103019
959,11658,8553,2240,103150
960,9637,8489,2240,103285
961,7976,8639,2240,103419
962,6696,8083,2240,103549
963,8479,8718,2240,103643
964,5984,8071,2240,103803
965,9115,8194,2240,103963
966,12272,8067,2240,104124
967,13280,8733,2240,104283
968,10124,8606,2240,104444
969,7896,8765,2240,104558
970,6295,8765,2240,104640
971,6474,8035,2240,104720
972,8075,8035,2240,104801
973,9643,8162,2240,104882
974,11244,8162,2240,104963
975,12813,8035,2240,105044
976,14048,8398,2240,105124
977,12818,8765,2240,105205
978,11249,8638,2240,105286
979,9648,8638,2240,105367
980,6066,8086,2320,105414
981,7557,8722,2320,105550
982,8979,8285,2320,105680
983,11305,8452,2320,105821
984,12607,8292,2320,105952
985,13877,8595,2320,106082
986,12938,8177,2320,106206
987,11627,8669,2320,106337
988,9300,8208,2320,106479
989,7654,8315,2320,106615
990,6382,8398,2320,106744
991,8032,8733,2320,106840
992,6416,8067,2320,106998
993,9572,8194,2320,107159
994,12730,8067,2320,107320
995,12823,8733,2320,107479
996,9666,8606,2320,107641
997,7667,8765,2320,107744
998,6066,8765,2320,107824
999,6703,8035,2320,107905
1000,8304,8035,2320,107986
1001,9873,8162,2320,108067
1002,11458,8088,2320,108148
1003,13042,8035,2320,108228
1004,14048,8627,2320,108309
1005,12588,8765,2320,108390
1006,11020,8638,2320,108471
1007,9419,8638,2320,108552
1008,6385,8407,2400,108610
1009,7657,8480,2400,108740
1010,9300,8595,2400,108876
1011,11628,8128,2400,109018
1012,12930,8616,2400,109148
1013,13895,8222,2400,109271
1014,12616,8501,2400,109402
1015,11305,8346,2400,109533
1016,8978,8518,2400,109674
1017,7539,8080,2400,109805
1018,6061,8719,2400,109941
1019,7574,8733,2400,110036
1020,6873,8067,2400,110195
1021,10030,8194,2400,110356
1022,13187,8067,2400,110517
1023,12366,8733,2400,110676
1024,9209,8606,2400,110837
1025,7437,8765,2400,110928
1026,5952,8652,2400,111009
1027,6932,8035,2400,111090
1028,8520,8075,2400,111171
1029,10102,8162,2400,111252
1030,11670,8035,2400,111333
1031,13271,8035,2400,111414
