Index,X,Y,Z,E
716,6463,8544,83,8412
717,6349,8429,83,8420
718,6234,8315,83,8429
719,6119,8201,83,8437
720,6077,8115,83,8443
721,6192,8230,83,8451
722,6307,8344,83,8460
723,6422,8458,83,8468
724,6537,8573,83,8476
725,6652,8687,83,8484
726,6609,8600,83,8490
727,6494,8485,83,8498
728,6380,8371,83,8507
729,6265,8256,83,8515
730,6150,8142,83,8523
731,6227,8173,83,8529
732,6341,8288,83,8538
733,6456,8403,83,8546
734,6571,8517,83,8554
735,6686,8632,83,8562
736,6756,8655,83,8568
737,6641,8541,83,8576
738,6526,8426,83,8585
739,6411,8312,83,8593
740,6296,8197,83,8601
741,6262,8118,83,8607
742,6377,8233,83,8616
743,6492,8348,83,8624
744,6606,8462,83,8632
745,6721,8577,83,8640
746,6839,8687,83,8648
747,6787,8596,83,8655
748,6672,8481,83,8663
749,6557,8368,83,8671
750,6442,8253,83,8679
751,6327,8138,83,8687
752,6411,8177,83,8694
753,6526,8291,83,8702
754,6641,8406,83,8710
755,6755,8521,83,8718
756,6870,8636,83,8726
757,6933,8652,83,8733
758,6818,8537,83,8741
759,6704,8422,83,8749
760,6589,8308,83,8758
761,6474,8193,83,8766
762,6446,8122,83,8773
763,6561,8237,83,8781
764,6676,8352,83,8789
765,6791,8465,83,8797
766,6906,8580,83,8805
767,7029,8687,83,8813
768,6964,8593,83,8820
769,6849,8478,83,8828
770,6734,8364,83,8836
771,6620,8249,83,8844
772,6505,8134,83,8853
773,6596,8180,83,8859
774,6711,8295,83,8867
775,6825,8410,83,8875
776,6940,8524,83,8883
777,7055,8639,83,8892
778,7111,8648,83,8898
779,6996,8533,83,8906
780,6881,8419,83,8914
781,6766,8305,83,8922
782,6651,8190,83,8931
783,6631,8125,83,8937
784,6746,8240,83,8945
785,6861,8355,83,8953
786,6976,8469,83,8962
787,7090,8584,83,8970
788,7220,8687,83,8977
789,7142,8589,83,8984
790,7027,8474,83,8992
791,6912,8360,83,9000
792,6797,8246,83,9009
793,6682,8131,83,9017
794,6781,8184,83,9023
795,6895,8299,83,9031
796,7010,8413,83,9040
797,7125,8528,83,9048
798,7239,8643,83,9056
799,7288,8645,83,9062
800,7173,8530,83,9070
801,7058,8415,83,9078
802,6944,8301,83,9087
803,6829,8186,83,9095
804,6816,8129,83,9101
805,6930,8244,83,9109
806,7045,8359,83,9118
807,7160,8473,83,9126
808,7275,8587,83,9134
809,7410,8687,83,9141
810,7319,8586,83,9148
811,7204,8471,83,9156
812,7089,8357,83,9165
813,6974,8242,83,9173
814,6860,8127,83,9181
815,6965,8187,83,9187
816,7080,8302,83,9196
817,7195,8417,83,9204
818,7309,8532,83,9212
819,7424,8646,83,9220
820,7465,8641,83,9226
821,7351,8526,83,9235
822,7236,8411,83,9243
823,7121,8298,83,9251
824,7006,8183,83,9259
825,7000,8133,83,9265
826,7115,8247,83,9274
827,7230,8362,83,9282
828,7345,8476,83,9290
829,7460,8591,83,9298
830,7597,8687,83,9305
831,7496,8582,83,9313
832,7382,8467,83,9321
833,7267,8353,83,9329
834,7152,8238,83,9338
835,7037,8124,83,9346
836,7150,8191,83,9353
837,7264,8306,83,9361
838,7379,8420,83,9369
839,7494,8535,83,9377
840,7608,8650,83,9385
841,7643,8637,83,9392
842,7528,8523,83,9400
843,7413,8408,83,9408
844,7298,8294,83,9416
845,7184,8179,83,9424
846,7185,8136,83,9431
847,7300,8251,83,9439
848,7414,8366,83,9447
849,7529,8480,83,9455
850,7644,8595,83,9463
851,7782,8687,83,9470
852,7674,8578,83,9478
853,7559,8464,83,9486
854,7444,8350,83,9494
855,7329,8235,83,9502
856,7214,8120,83,9511
857,7334,8195,83,9517
858,7449,8309,83,9525
859,7564,8424,83,9533
860,7678,8539,83,9542
861,7793,8653,83,9550
862,7820,8634,83,9556
863,7705,8519,83,9564
864,7591,8404,83,9572
865,7476,8290,83,9580
866,7361,8176,83,9589
867,7369,8140,83,9595
868,7484,8255,83,9603
869,7599,8369,83,9611
870,7714,8483,83,9620
871,7829,8598,83,9628
872,7963,8686,83,9634
873,7851,8575,83,9642
874,7737,8460,83,9650
875,7622,8346,83,9658
876,7507,8231,83,9667
877,7393,8116,83,9675
878,7520,8199,83,9681
879,7634,8314,83,9689
880,7749,8429,83,9698
881,7864,8543,83,9706
882,7979,8658,83,9714
883,7997,8629,83,9720
884,7882,8515,83,9728
885,7767,8400,83,9737
886,7652,8286,83,9745
887,7537,8171,83,9753
888,7555,8144,83,9759
889,7670,8259,83,9767
890,7785,8374,83,9776
891,7899,8488,83,9784
892,8014,8603,83,9792
893,8142,8685,83,9798
894,8028,8570,83,9806
895,7913,8456,83,9815
896,7798,8341,83,9823
897,7684,8226,83,9831
898,7570,8113,83,9839
899,7705,8204,83,9846
900,7820,8318,83,9854
901,7935,8433,83,9862
902,8049,8548,83,9870
903,8164,8662,83,9878
904,8173,8625,83,9885
905,8059,8510,83,9893
906,7944,8396,83,9901
907,7829,8281,83,9910
908,7714,8167,83,9918
909,7740,8149,83,9925
910,7855,8264,83,9933
911,7970,8378,83,9941
912,8085,8492,83,9949
913,8200,8607,83,9957
914,8319,8681,83,9964
915,8204,8566,83,9972
916,8090,8451,83,9980
917,7975,8337,83,9988
918,7860,8222,83,9996
919,7753,8113,83,10004
920,7891,8208,83,10011
921,8005,8323,83,10019
922,8120,8437,83,10027
923,8235,8552,83,10035
924,8349,8667,83,10044
925,8350,8620,83,10050
926,8235,8506,83,10058
927,8120,8392,83,10066
928,8005,8277,83,10074
929,7891,8162,83,10083
930,7926,8153,83,10089
931,8041,8268,83,10097
932,8155,8383,83,10105
933,8270,8497,83,10113
934,8385,8612,83,10121
935,8453,8634,83,10128
936,8338,8519,83,10136
937,8224,8404,83,10144
938,8109,8290,83,10152
939,7994,8175,83,10161
940,8004,8140,83,10167
941,8119,8255,83,10175
942,8233,8370,83,10184
943,8348,8484,83,10192
944,8463,8599,83,10200
945,8486,8576,83,10207
946,8371,8461,83,10215
947,8256,8347,83,10223
948,8141,8232,83,10231
949,8027,8117,83,10240
950,8152,8198,83,10246
951,8267,8313,83,10254
952,8381,8427,83,10262
953,8496,8542,83,10270
954,8574,8574,83,10277
955,8459,8459,83,10285
956,8345,8344,83,10293
957,8230,8229,83,10302
958,8115,8115,83,10310
959,8245,8200,83,10316
960,8360,8315,83,10325
961,8474,8430,83,10333
962,8589,8545,83,10341
963,8615,8523,83,10348
964,8500,8409,83,10356
965,8385,8295,83,10364
966,8270,8180,83,10372
967,8270,8135,83,10379
968,8385,8250,83,10387
969,8500,8364,83,10395
970,8614,8479,83,10403
971,8739,8558,83,10409
972,8624,8443,83,10417
973,8510,8328,83,10426
974,8395,8214,83,10434
975,8309,8113,83,10441
976,8442,8216,83,10448
977,8557,8331,83,10457
978,8672,8445,83,10465
979,8787,8560,83,10473
980,8746,8474,83,10479
981,8631,8359,83,10487
982,8516,8245,83,10496
983,8402,8130,83,10504
984,8501,8185,83,10510
985,8616,8300,83,10518
986,8730,8414,83,10527
987,8845,8529,83,10535
988,8868,8505,83,10541
989,8753,8391,83,10549
990,8638,8276,83,10557
991,8534,8171,83,10564
992,8701,8294,83,10570
993,8816,8408,83,10578
994,8930,8523,83,10586
995,8964,8511,83,10593
996,8849,8396,83,10601
997,8735,8282,83,10609
998,8771,8274,83,10616
999,8886,8389,83,10624
1000,9001,8503,83,10632
1001,9074,8531,83,10638
1002,9215,8416,83,10646
1003,8845,8301,83,10655
1004,8856,8268,83,10661
1005,8970,8383,83,10669
1006,9085,8497,83,10677
1007,9171,8537,83,10683
1008,9056,8422,83,10691
1009,8942,8308,83,10699
1010,8939,8261,83,10706
1011,9054,8376,83,10714
1012,9169,8490,83,10722
1013,9268,8544,83,10728
1014,9153,8429,83,10736
1015,9039,8314,83,10745
1016,9024,8255,83,10751
1017,9138,8370,83,10759
1018,9253,8484,83,10768
1019,9365,8550,83,10774
1020,9250,8435,83,10782
1021,9136,8321,83,10790
1022,9107,8248,83,10797
1023,9222,8363,83,10805
1024,9337,8477,83,10813
1025,9462,8557,83,10819
1026,9347,8442,83,10828
1027,9233,8327,83,10836
1028,9191,8242,83,10842
1029,9306,8357,83,10850
1030,9421,8471,83,10859
1031,9556,8560,83,10865
1032,9445,8448,83,10873
1033,9330,8334,83,10881
1034,9268,8240,83,10888
1035,9390,8350,83,10896
1036,9505,8464,83,10904
1037,9642,8560,83,10911
1038,9541,8455,83,10919
1039,9427,8340,83,10927
1040,9341,8240,83,10934
1041,9474,8344,83,10942
1042,9589,8458,83,10950
1043,9721,8560,83,10957
1044,9639,8461,83,10964
1045,9524,8347,83,10972
1046,9419,8240,83,10979
1047,9558,8337,83,10986
1048,9673,8451,83,10994
1049,9792,8560,83,11002
1050,9735,8468,83,11009
1051,9621,8353,83,11017
1052,9507,8240,83,11025
1053,9642,8331,83,11032
1054,9757,8445,83,11040
1055,9872,8560,83,11048
1056,9833,8474,83,11054
1057,9718,8360,83,11062
1058,9603,8245,83,11071
1059,9726,8324,83,11077
1060,9840,8438,83,11085
1061,9955,8553,83,11094
1062,9929,8481,83,11100
1063,9815,8366,83,11108
1064,9700,8252,83,11116
1065,9810,8318,83,11123
1066,9925,8432,83,11131
1067,10040,8546,83,11139
1068,10027,8487,83,11145
1069,9912,8373,83,11153
1070,9797,8258,83,11162
1071,9894,8310,83,11168
1072,10009,8425,83,11176
1073,10123,8540,83,11185
1074,10124,8494,83,11191
1075,10009,8380,83,11199
1076,9894,8265,83,11207
1077,9978,8305,83,11214
1078,10093,8418,83,11222
