Index,X,Y,Z,E
707,6571,8518,80,8554
708,6686,8632,80,8562
709,6755,8655,80,8568
710,6640,8540,80,8577
711,6526,8425,80,8585
712,6411,8311,80,8593
713,6296,8197,80,8601
714,6262,8119,80,8607
715,6377,8234,80,8616
716,6492,8348,80,8624
717,6607,8462,80,8632
718,6722,8577,80,8640
719,6840,8687,80,8648
720,6786,8596,80,8655
721,6671,8481,80,8663
722,6557,8367,80,8671
723,6442,8252,80,8679
724,6327,8137,80,8687
725,6412,8177,80,8694
726,6527,8292,80,8702
727,6641,8407,80,8710
728,6756,8521,80,8718
729,6871,8636,80,8726
730,6933,8651,80,8733
731,6818,8536,80,8741
732,6703,8422,80,8749
733,6588,8308,80,8758
734,6473,8193,80,8766
735,6447,8122,80,8773
736,6562,8237,80,8781
737,6677,8352,80,8789
738,6791,8466,80,8797
739,6906,8581,80,8805
740,7030,8687,80,8813
741,6964,8592,80,8820
742,6849,8477,80,8828
743,6734,8364,80,8836
744,6619,8249,80,8844
745,6504,8134,80,8853
746,6596,8181,80,8859
747,6711,8296,80,8867
748,6826,8410,80,8875
749,6941,8525,80,8884
750,7055,8640,80,8892
751,7110,8648,80,8898
752,6995,8533,80,8906
753,6880,8418,80,8914
754,6766,8304,80,8922
755,6651,8189,80,8931
756,6632,8126,80,8937
757,6746,8241,80,8945
758,6861,8356,80,8953
759,6976,8469,80,8962
760,7091,8584,80,8970
761,7222,8687,80,8977
762,7141,8589,80,8984
763,7026,8474,80,8992
764,6911,8360,80,9000
765,6797,8245,80,9009
766,6682,8130,80,9017
767,6781,8184,80,9023
768,6896,8299,80,9031
769,7010,8414,80,9040
770,7125,8529,80,9048
771,7240,8643,80,9056
772,7288,8644,80,9062
773,7173,8529,80,9070
774,7058,8414,80,9078
775,6943,8301,80,9087
776,6828,8186,80,9095
777,6816,8130,80,9101
778,6931,8244,80,9109
779,7046,8359,80,9118
780,7161,8473,80,9126
781,7275,8588,80,9134
782,7411,8687,80,9141
783,7318,8585,80,9148
784,7204,8470,80,9157
785,7089,8356,80,9165
786,6974,8242,80,9173
787,6859,8127,80,9181
788,6966,8188,80,9187
789,7080,8303,80,9196
790,7195,8417,80,9204
791,7310,8532,80,9212
792,7424,8647,80,9220
793,7465,8641,80,9226
794,7350,8526,80,9235
795,7235,8411,80,9243
796,7120,8297,80,9251
797,7006,8182,80,9259
798,7001,8133,80,9265
799,7116,8248,80,9274
800,7230,8363,80,9282
801,7345,8477,80,9290
802,7460,8591,80,9298
803,7598,8687,80,9305
804,7496,8581,80,9313
805,7381,8467,80,9321
806,7266,8353,80,9330
807,7151,8238,80,9338
808,7036,8123,80,9346
809,7150,7936,80,9353
810,7265,8306,80,9361
811,7380,8421,80,9369
812,7494,8536,80,9377
813,7609,8650,80,9385
814,7642,8637,80,9392
815,7528,8522,80,9400
816,7413,8407,80,9408
817,7298,8293,80,9416
818,7183,8179,80,9424
819,7185,8137,80,9431
820,7300,8252,80,9439
821,7415,8366,80,9447
822,7530,8480,80,9455
823,7645,8595,80,9464
824,7782,8687,80,9470
825,7673,8578,80,9478
826,7558,8463,80,9486
827,7444,8349,80,9494
828,7329,8234,80,9502
829,7214,8120,80,9511
830,7335,8195,80,9517
831,7449,8310,80,9525
832,7564,8425,80,9533
833,7679,8539,80,9542
834,7794,8654,80,9550
835,7820,8633,80,9556
836,7705,8519,80,9564
837,7590,8404,80,9572
